;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
HE_8_3_O;1;1295.76907756663;1907.65088513917;0.0305580970471158;0.958827308078725;50.4817000000912;"1";0;0;0;0;0;0;0;0;0;3.9866000006441;"1";0;0;"Good/OthersDefect";[1471, 1418, 1511, 1488, 1464, 1487, 1489, 1514, 1513];[0.692877145273565, 0.691676901508094, 0.642066890904001, 0.684968959814555, 0.696319021309055, 0.733537775404022, 0.674742577344129, 0.716658033058449, 0.717752638538933];[209, 216, 199, 193, 202, 215, 215, 210, 174];[2597, 2450, 2440, 2531, 2525, 2397, 2615, 2363, 2399];[121, 120, 121, 120, 119, 119, 121, 117, 116];[42, 37, 37, 39, 39, 38, 39, 39, 38];[42, 37, 37, 39, 39, 38, 39, 39, 38];0;0;59.4896000002336;"1";0;0;0.567200000659795;"1";0;0;0.638499997876352;"1";0;0;0.282199998764554;"1";0;0;0;0;0;0.27599999884842;"1";0;0;0.267600000370294;"1";0;0;0;0;0;0;[28.8, 27.2, 28.8, 30.4, 32, 30.4, 27.2, 28.8, 28.8];3.06060000002617
HE_5_3_O;1;1282.83737052316;1916.07339197267;0.0438336576428629;0.967288147095729;51.2849000006099;"1";0;0;0;0;0;0;0;0;0;6.29399999888847;"1";0;0;"Good/OthersDefect";[1496, 1472, 1513, 1459, 1486, 1477, 1528, 1481, 1479];[0.64501829850165, 0.655364555411011, 0.654054329661262, 0.664120192034119, 0.694723499398932, 0.680956537715929, 0.651367228348697, 0.708939183567413, 0.689955101675509];[220, 207, 227, 224, 219, 202, 229, 213, 202];[2164, 2286, 2242, 2396, 2361, 2470, 2526, 2250, 2098];[122, 121, 120, 120, 120, 121, 121, 118, 117];[38, 40, 39, 39, 38, 38, 39, 39, 38];[38, 40, 39, 39, 38, 38, 39, 39, 38];0;0;34.1138000003411;"1";0;0;0.318400001560804;"1";0;0;0.325799999700394;"1";0;0;0.719600000593346;"1";0;0;0;0;0;0.309999999444699;"1";0;0;0.561600001674378;"1";0;0;0;0;0;0;[28.8, 28.8, 28.8, 28.8, 27.2, 28.8, 28.8, 27.2, 24];9.65019999785
HE_5_4_O;1;1270.82372603303;1903.87730932226;0.041321287775013;0.975679222309211;51.3202999973146;"1";0;0;0;0;0;0;0;0;0;4.26340000194614;"1";0;0;"Wire Sweep";[1477, 1442, 1537, 1510, 1525, 1478, 1516, 1467, 1478];[0.680151410947147, 0.692637517534441, 0.647343747066217, 0.655100919416, 0.678768595851527, 0.704787818442225, 0.637000920259327, 0.686034582366469, 0.706073733346362];[239, 236, 233, 238, 218, 210, 206, 211, 233];[2519, 2482, 2469, 2469, 2465, 2460, 3135, 2426, 2430];[121, 121, 121, 119, 120, 120, 120, 117, 116];[45, 41, 41, 39, 39, 41, 93, 39, 39];[45, 41, 41, 39, 39, 41, 93, 39, 39];0;0;59.0044999989914;"1";0;0;0.301600000966573;"1";0;0;0.294599998596823;"1";0;0;0.332699997670716;"1";0;0;0;0;0;0.310100000206148;"1";0;0;0.274699999863515;"1";0;0;0;0;0;0;[30.4, 32, 30.4, 30.4, 30.4, 27.2, 36.8, 32, 30.4];3.13729999834322
HE_6_3_O;1;1294.20088969483;1903.13287341583;0.0710401310789706;0.97751851523978;41.6745000002265;"1";0;0;0;0;0;0;0;0;0;4.73149999743327;"1";0;0;"Good/OthersDefect";[1515, 1467, 1491, 1463, 1492, 1463, 1463, 1504, 1478];[0.674725704970486, 0.654851757015463, 0.653467502823732, 0.678346411839413, 0.692882635081899, 0.690492018705312, 0.648987109008379, 0.686223348629567, 0.726031812879395];[210, 209, 216, 220, 206, 206, 214, 215, 181];[2516, 2425, 2290, 2421, 2275, 2559, 2384, 2385, 2215];[121, 120, 120, 121, 119, 121, 121, 118, 116];[41, 39, 38, 40, 37, 39, 38, 39, 40];[41, 39, 38, 40, 37, 39, 38, 39, 40];0;0;30.0615999985894;"1";0;0;0.287399998342153;"1";0;0;0.391699999454431;"1";0;0;0.344100000802428;"1";0;0;0;0;0;0.505399999383371;"1";0;0;0.359300000127405;"1";0;0;0;0;0;0;[30.4, 28.8, 27.2, 28.8, 28.8, 27.2, 28.8, 30.4, 30.4];6.12330000149086
HE_4_4_O;1;1278.57983134671;1896.69487398234;-0.0218219502974389;0.972139575606917;47.2312000019883;"1";0;0;0;0;0;0;0;0;0;10.3290000006382;"1";0;0;"Good/OthersDefect";[1505, 1482, 1507, 1508, 1494, 1505, 1463, 1458, 1456];[0.669381442533777, 0.710217425442428, 0.678961819477186, 0.68414762542648, 0.68361463927147, 0.725808322370876, 0.690361513266794, 0.733688922847696, 0.703949915998537];[214, 200, 217, 227, 217, 216, 235, 224, 214];[2431, 2480, 2522, 2574, 2672, 2563, 2627, 2556, 2607];[120, 119, 120, 119, 119, 121, 120, 118, 116];[39, 40, 40, 38, 40, 40, 39, 39, 45];[39, 40, 40, 38, 40, 40, 39, 39, 45];0;0;35.0201000001107;"1";0;0;0.296099999104626;"1";0;0;0.319899998430628;"1";0;0;0.340299997333204;"1";0;0;0;0;0;0.317999998515006;"1";0;0;0.254800001130207;"1";0;0;0;0;0;0;[27.2, 30.4, 30.4, 30.4, 30.4, 30.4, 32, 38.4, 30.4];7.4425999991945
HE_4_3_O;1;1293.63828350235;1911.20120937526;0.030996422998644;0.976402555915939;31.6740999987815;"1";0;0;0;0;0;0;0;0;0;9.88470000083908;"1";0;0;"Good/OthersDefect";[1476, 1462, 1515, 1493, 1446, 1451, 1481, 1488, 1478];[0.67381045915172, 0.728174500184264, 0.66828062478989, 0.678754571825128, 0.695669364772868, 0.657467061491628, 0.69136232137975, 0.719025777907625, 0.721066694034465];[214, 215, 212, 210, 190, 201, 208, 205, 223];[2694, 2504, 2553, 2470, 2425, 2139, 2217, 2255, 2208];[121, 120, 120, 120, 119, 120, 121, 118, 117];[39, 39, 46, 40, 38, 39, 38, 38, 40];[39, 39, 46, 40, 38, 39, 38, 38, 40];0;0;36.0830999998143;"1";0;0;0.422599998273654;"1";0;0;0.41369999962626;"1";0;0;0.400999997509643;"1";0;0;0;0;0;0.352300001395633;"1";0;0;0.305599998682737;"1";0;0;0;0;0;0;[32, 28.8, 30.4, 28.8, 30.4, 30.4, 30.4, 28.8, 28.8];4.82859999829088
HE_3_4_O;1;1265.13514152609;1906.42501798967;0.00181162808861258;0.991177705674716;54.8570999999356;"1";0;0;0;0;0;0;0;0;0;2.39700000020093;"1";0;0;"Wire Sweep";[1495, 1521, 1526, 1480, 1504, 1494, 1491, 1489, 1464];[0.678580399085223, 0.689815575618825, 0.6808385718049, 0.696236874249318, 0.713341245737268, 0.691792196756237, 0.682055791086628, 0.734629022760961, 0.701433008631603];[227, 247, 217, 233, 262, 263, 251, 230, 233];[2516, 2349, 2536, 2908, 2518, 2843, 2677, 2449, 2291];[120, 120, 120, 119, 119, 118, 121, 118, 116];[39, 42, 41, 93, 39, 42, 40, 40, 43];[39, 42, 41, 93, 39, 42, 40, 40, 43];0;0;47.9065999970771;"1";0;0;0.356100001226878;"1";0;0;0.756200002797414;"1";0;0;0.446199999714736;"1";0;0;0;0;0;0.450600000476697;"1";0;0;0.426599999627797;"1";0;0;0;0;0;0;[28.8, 30.4, 32, 30.4, 32, 32, 30.4, 32, 30.4];5.27449999935925
HE_2_4_O;1;1280.69911970816;1900.91956357449;0.0304462076748353;0.979237110905771;85.8922000006714;"1";0;0;0;0;0;0;0;0;0;10.1341999979923;"1";0;0;"Good/OthersDefect";[1448, 1443, 1532, 1498, 1462, 1443, 1494, 1478, 1446];[0.670383398716328, 0.694337297588022, 0.631044346074312, 0.701224557382234, 0.676983867893294, 0.717298298366076, 0.658425844289882, 0.683440935294303, 0.709893837112558];[248, 249, 243, 226, 236, 237, 232, 233, 223];[2538, 2539, 2400, 2391, 2452, 2331, 2215, 2176, 2279];[120, 121, 120, 120, 118, 120, 119, 117, 115];[41, 40, 41, 40, 39, 39, 40, 37, 40];[41, 40, 41, 40, 39, 39, 40, 37, 40];0;0;32.4395000025106;"1";0;0;0.31210000088322;"1";0;0;0.270100001216633;"1";0;0;0.28069999825675;"1";0;0;0;0;0;0.311499999952503;"1";0;0;0.313699998514494;"1";0;0;0;0;0;0;[33.6, 52.8, 30.4, 33.6, 28.8, 30.4, 30.4, 30.4, 32];3.33669999963604
HE_1_3_O;1;1288.40391497761;1917.62967099881;0.0123721522229403;0.975664772636691;84.7944999986794;"1";0;0;0;0;0;0;0;0;0;10.4145000004792;"1";0;0;"Good/OthersDefect";[1460, 1503, 1522, 1495, 1467, 1463, 1507, 1486, 1445];[0.681059831026616, 0.699551746931033, 0.669583395570204, 0.675712177172099, 0.692145409681452, 0.697854880602602, 0.680150750091506, 0.701710450951154, 0.696197306497946];[228, 252, 252, 226, 212, 232, 237, 209, 222];[2441, 2549, 2361, 2431, 2376, 2409, 2511, 2530, 2392];[120, 120, 120, 120, 119, 119, 121, 118, 117];[41, 39, 40, 40, 38, 38, 39, 38, 41];[41, 39, 40, 40, 38, 38, 39, 38, 41];0;0;47.7909999972326;"1";0;0;0.442299999122042;"1";0;0;0.267499999608845;"1";0;0;0.306499998259824;"1";0;0;0;0;0;0.299200000881683;"1";0;0;0.262500001554145;"1";0;0;0;0;0;0;[27.2, 27.2, 28.8, 30.4, 30.4, 28.8, 28.8, 28.8, 30.4];4.28689999898779
HE_2_3_O;1;1299.08746889098;1910.0745473804;0.0600042953633587;0.964545913090504;42.2459000001254;"1";0;0;0;0;0;0;0;0;0;12.1576999990793;"1";0;0;"Good/OthersDefect";[1493, 1454, 1538, 1509, 1455, 1476, 1489, 1497, 1466];[0.638534723902019, 0.673253862731171, 0.633176067245278, 0.684415719453795, 0.676377486421263, 0.685686510878187, 0.693764155988268, 0.709111530291699, 0.720384895557131];[205, 221, 222, 209, 222, 211, 214, 209, 196];[2563, 2460, 2542, 2350, 2391, 2490, 2440, 2470, 2279];[120, 119, 120, 120, 120, 121, 120, 118, 116];[40, 39, 39, 38, 38, 37, 38, 38, 37];[40, 39, 39, 38, 38, 37, 38, 38, 37];0;0;36.8463999984669;"1";0;0;0.312600001052488;"1";0;0;0.372999998944579;"1";0;0;0.224699997488642;"1";0;0;0;0;0;0.461399999039713;"1";0;0;0.709600000845967;"1";0;0;0;0;0;0;[28.8, 28.8, 27.2, 28.8, 28.8, 27.2, 28.8, 28.8, 27.2];8.41919999948004
HE_1_4_O;1;1271.88833341673;1908.68579990284;0.0776252938938203;0.993713982809183;49.2223000001104;"1";0;0;0;0;0;0;0;0;0;2.4745000009716;"1";0;0;"Good/OthersDefect";[1519, 1517, 1469, 1552, 1482, 1471, 1485, 1439, 1441];[0.665970365441691, 0.669052358718085, 0.683117990385851, 0.664068291177137, 0.687939025285894, 0.69091477404961, 0.677139706748926, 0.700876297325486, 0.692552929593302];[269, 253, 222, 238, 231, 236, 270, 235, 244];[2617, 2605, 2537, 2412, 2490, 2358, 2350, 2397, 2240];[121, 120, 120, 118, 118, 119, 122, 118, 116];[39, 41, 42, 38, 40, 39, 39, 41, 40];[39, 41, 42, 38, 40, 39, 39, 41, 40];0;0;39.435599999706;"1";0;0;0.280800002656179;"1";0;0;0.560200001928024;"1";0;0;0.619999998889398;"1";0;0;0;0;0;0.356900000042515;"1";0;0;0.282400000287453;"1";0;0;0;0;0;0;[28.8, 30.4, 32, 30.4, 30.4, 30.4, 28.8, 30.4, 28.8];6.19480000023032
HE_1_5_O;1;1282.47343004432;1925.25057268942;0.110474081129475;0.992060966426166;29.6908999989682;"1";0;0;0;0;0;0;0;0;0;7.91089999984251;"1";0;0;"Good/OthersDefect";[1531, 1510, 1510, 1509, 1495, 1531, 1504, 1503, 1507];[0.649590947502749, 0.705376985568326, 0.697176270816128, 0.696191105860205, 0.717577332800314, 0.646258334727632, 0.686994756548473, 0.696395038331224, 0.694345829315718];[208, 213, 222, 215, 209, 232, 203, 203, 213];[2745, 2410, 2756, 2646, 2678, 2671, 2695, 2624, 2430];[121, 120, 120, 120, 120, 121, 121, 119, 118];[45, 40, 46, 40, 40, 39, 44, 39, 40];[45, 40, 46, 40, 40, 39, 44, 39, 40];0;0;19.3347000022186;"1";0;0;0.67269999999553;"1";0;0;0.42589999793563;"1";0;0;0.955899999098619;"1";0;0;0;0;0;0.385600000299746;"1";0;0;0.383599999622675;"1";0;0;0;0;0;0;[28.8, 27.2, 35.2, 40, 32, 28.8, 30.4, 27.2, 22.4];3.71739999900456
HE_2_5_O;1;1296.1740816676;1911.89487131978;0.0285669436731881;0.990825879032954;41.1592000018572;"1";0;0;0;0;0;0;0;0;0;6.77839999843854;"1";0;0;"Wire Sweep";[1513, 1464, 1522, 1495, 1481, 1492, 1486, 1478, 1489];[0.641318089985303, 0.645059073721393, 0.678773249337053, 0.644113310502867, 0.646953131854982, 0.650525607668491, 0.667435733727185, 0.709492977023746, 0.703159538965839];[223, 239, 204, 213, 221, 216, 218, 219, 202];[2699, 2578, 2637, 2514, 2494, 2505, 2610, 2898, 2552];[121, 122, 121, 120, 120, 121, 122, 118, 117];[38, 38, 41, 40, 39, 39, 38, 89, 45];[38, 38, 41, 40, 39, 39, 38, 89, 45];0;0;54.1763000001083;"1";0;0;0.292400000034831;"1";0;0;0.466199999209493;"1";0;0;0.529600001755171;"1";0;0;0;0;0;0.362499999027932;"1";0;0;0.290299998596311;"1";0;0;0;0;0;0;[27.2, 27.2, 28.8, 27.2, 28.8, 28.8, 27.2, 28.8, 28.8];7.42910000190022
HE_2_6_O;1;1285.23900227691;1900.64806644064;0.00972450199089931;0.994911540283724;21.748099999968;"1";0;0;0;0;0;0;0;0;0;7.59150000158115;"1";0;0;"Good/OthersDefect";[1526, 1494, 1542, 1477, 1518, 1470, 1524, 1470, 1480];[0.640796623734822, 0.642949132021293, 0.630655103366009, 0.632516225533044, 0.668873725422294, 0.67130129624399, 0.668462784741279, 0.692540792664834, 0.689711829020018];[226, 223, 235, 230, 227, 230, 242, 242, 206];[2418, 2415, 2528, 2475, 2476, 2517, 2516, 2159, 2353];[120, 120, 121, 119, 119, 120, 121, 119, 116];[38, 40, 41, 40, 39, 41, 39, 39, 38];[38, 40, 41, 40, 39, 41, 39, 39, 38];0;0;49.7136000012688;"1";0;0;0.308399998175446;"1";0;0;0.402499998017447;"1";0;0;0.566599999729078;"1";0;0;0;0;0;0.779999998485437;"1";0;0;0.492499999381835;"1";0;0;0;0;0;0;[24, 27.2, 28.8, 32, 27.2, 51.2, 51.2, 27.2, 30.4];5.29380000079982
HE_1_6_O;1;1273.25138929008;1909.71975703429;0.00922761044225185;0.996210114699636;32.4115000003076;"1";0;0;0;0;0;0;0;0;0;8.82840000122087;"1";0;0;"Good/OthersDefect";[1538, 1491, 1547, 1483, 1476, 1480, 1498, 1524, 1519];[0.672851586494097, 0.684974818236937, 0.651212094605178, 0.694668384751506, 0.684668097264544, 0.70472382286122, 0.682983720144976, 0.702734875764469, 0.700636457568169];[238, 233, 234, 245, 234, 227, 255, 248, 223];[2411, 2509, 2478, 2433, 2311, 2476, 2667, 2266, 2216];[120, 120, 120, 120, 118, 119, 121, 118, 116];[39, 38, 41, 39, 40, 39, 40, 40, 39];[39, 38, 41, 39, 40, 39, 40, 40, 39];0;0;37.1814000027371;"1";0;0;0.302699998428579;"1";0;0;0.285899997834349;"1";0;0;0.277800001640571;"1";0;0;0;0;0;0.329700000293087;"1";0;0;0.277099999948405;"1";0;0;0;0;0;0;[30.4, 28.8, 30.4, 27.2, 30.4, 28.8, 28.8, 28.8, 28.8];5.87789999917732
HE_3_5_O;1;1289.63035742488;1924.17430343006;0.0300715544134497;0.95053404603307;37.6147999995737;"1";0;0;0;0;0;0;0;0;0;5.67190000219853;"1";0;0;"Good/OthersDefect";[1526, 1479, 1522, 1475, 1431, 1491, 1505, 1481, 1451];[0.69274524916287, 0.693348963002642, 0.686628643617118, 0.694301423466529, 0.676952720535515, 0.717846915802906, 0.671453162635086, 0.693542109685744, 0.682947267710967];[249, 226, 202, 240, 228, 238, 217, 253, 230];[2590, 2556, 2570, 2415, 2454, 2384, 2561, 2451, 2390];[121, 121, 120, 120, 120, 120, 121, 117, 116];[39, 41, 41, 39, 39, 39, 42, 40, 38];[39, 41, 41, 39, 39, 39, 42, 40, 38];0;0;38.3818000009342;"1";0;0;0.450300001830328;"1";0;0;0.276999999186955;"1";0;0;0.324199998431141;"1";0;0;0;0;0;0.657100001262734;"1";0;0;0.749400001950562;"1";0;0;0;0;0;0;[28.8, 28.8, 32, 28.8, 32, 32, 28.8, 28.8, 28.8];2.53929999962565
HE_3_6_O;1;1276.87667549198;1913.21589484906;0.105461544930078;0.985934959109088;35.0882000020647;"1";0;0;0;0;0;0;0;0;0;3.50389999948675;"1";0;0;"Good/OthersDefect";[1451, 1441, 1460, 1465, 1466, 1462, 1494, 1432, 1437];[0.64186319945915, 0.682033168009463, 0.652893344187513, 0.676351179873591, 0.626029750220287, 0.690776247955676, 0.666931169610949, 0.697451925737389, 0.660148099455364];[267, 234, 247, 239, 241, 226, 234, 241, 269];[2389, 2501, 2444, 2441, 2402, 2485, 2510, 2372, 2323];[120, 121, 120, 120, 119, 121, 121, 116, 116];[39, 38, 38, 39, 38, 40, 39, 40, 40];[39, 38, 38, 39, 38, 40, 39, 40, 40];0;0;47.6715000004333;"1";0;0;0.258500000200002;"1";0;0;0.298099999781698;"1";0;0;0.261199998931261;"1";0;0;0;0;0;0.351300001057098;"1";0;0;0.568700001167599;"1";0;0;0;0;0;0;[28.8, 32, 30.4, 36.8, 32, 30.4, 56, 40, 27.2];7.19609999941895
HE_4_5_O;1;1302.89813607978;1915.00642810561;0.0381609051184178;0.946821918624408;40.849299999536;"1";0;0;0;0;0;0;0;0;0;3.64059999992605;"1";0;0;"Wire Sweep";[1488, 1434, 1489, 1455, 1445, 1469, 1447, 1425, 1440];[0.681178110145863, 0.696046977239101, 0.651771136802221, 0.652193243901159, 0.673047597526402, 0.692132141028028, 0.648532722852565, 0.664702448012203, 0.667960351420046];[226, 220, 209, 228, 224, 203, 191, 197, 207];[2486, 2403, 2654, 2676, 2479, 2336, 2864, 2394, 2567];[121, 121, 121, 121, 120, 121, 121, 118, 117];[41, 38, 41, 42, 38, 38, 50, 37, 40];[41, 38, 41, 42, 38, 38, 50, 37, 40];0;0;63.0805000000692;"1";0;0;0.286700000287965;"1";0;0;0.314900000375928;"1";0;0;0.275499998679152;"1";0;0;0;0;0;0.597999998717569;"1";0;0;0.655699997878401;"1";0;0;0;0;0;0;[27.2, 28.8, 30.4, 30.4, 28.8, 28.8, 32, 30.4, 27.2];14.8922999978822
HE_4_6_O;1;1290.16583305608;1906.54517479705;0.0492526461900785;0.966204813955542;39.6526000004087;"1";0;0;0;0;0;0;0;0;0;2.49479999911273;"1";0;0;"Good/OthersDefect";[1504, 1487, 1481, 1485, 1451, 1455, 1448, 1486, 1438];[0.622560173786894, 0.648179559795484, 0.623350845075184, 0.646378602627758, 0.663623424226995, 0.677784579384181, 0.669758085117484, 0.676299026674374, 0.686184196920275];[275, 248, 239, 229, 241, 237, 224, 247, 248];[2717, 2661, 2378, 2552, 2455, 2581, 2301, 2376, 2515];[120, 120, 120, 120, 120, 121, 121, 118, 117];[38, 40, 40, 38, 39, 40, 39, 37, 39];[38, 40, 40, 38, 39, 40, 39, 37, 39];0;0;31.0772999982873;"1";0;0;0.333099997078534;"1";0;0;0.316100002237363;"1";0;0;0.872900000103982;"1";0;0;0;0;0;0.530399996932829;"1";0;0;1.01710000308231;"1";0;0;0;0;0;0;[35.2, 35.2, 32, 68.8, 44.8, 33.6, 30.4, 28.8, 28.8];3.88100000054692
HE_5_5_O;1;1287.69675113376;1911.56512460099;0.0279288420480667;0.982617549677812;30.7504999982484;"1";0;0;0;0;0;0;0;0;0;2.15820000084932;"1";0;0;"Good/OthersDefect";[1521, 1453, 1545, 1497, 1502, 1514, 1498, 1517, 1454];[0.672592537648766, 0.697137872358609, 0.644157937659238, 0.653138910360142, 0.669698089055019, 0.682270970200895, 0.668356199279767, 0.677828242755046, 0.675405172847298];[228, 191, 197, 197, 234, 244, 228, 210, 225];[2649, 2379, 2565, 2518, 2402, 2378, 2509, 2460, 2369];[122, 122, 121, 122, 121, 122, 123, 120, 117];[40, 39, 39, 40, 38, 39, 41, 39, 39];[40, 39, 39, 40, 38, 39, 41, 39, 39];0;0;33.9147000013327;"1";0;0;0.697999999829335;"1";0;0;0.738099999580299;"1";0;0;0.416999999288237;"1";0;0;0;0;0;0.822400001197821;"1";0;0;0.356399999873247;"1";0;0;0;0;0;0;[30.4, 28.8, 30.4, 30.4, 28.8, 27.2, 30.4, 28.8, 25.6];7.95250000010128
HE_6_5_O;1;1300.18312518776;1900.37997071762;0.00664954849721576;0.97513477695594;63.4858000012173;"1";0;0;0;0;0;0;0;0;0;11.0691000008956;"1";0;0;"Good/OthersDefect";[1481, 1432, 1493, 1468, 1459, 1458, 1494, 1463, 1442];[0.67170513135886, 0.660534627952733, 0.61106593735786, 0.658416912753182, 0.654670642620418, 0.684749253196997, 0.66320466392936, 0.68988966459938, 0.681787944628074];[221, 202, 204, 206, 220, 217, 199, 230, 215];[2303, 2205, 2276, 2253, 2280, 2392, 2165, 2186, 2166];[121, 120, 121, 121, 120, 121, 122, 118, 117];[38, 39, 38, 38, 39, 39, 38, 38, 39];[38, 39, 38, 38, 39, 39, 38, 38, 39];0;0;43.4725000013714;"1";0;0;0.290700001642108;"1";0;0;0.308000002405606;"1";0;0;0.587700000323821;"1";0;0;0;0;0;0.500200003443751;"1";0;0;0.537399999302579;"1";0;0;0;0;0;0;[24, 30.4, 27.2, 30.4, 28.8, 30.4, 32, 27.2, 27.2];5.00739999915822
HE_6_6_O;1;1284.18534883794;1895.17212884732;0.0278401491309294;0.970017173707973;35.9987000010733;"1";0;0;0;0;0;0;0;0;0;6.67059999977937;"1";0;0;"Good/OthersDefect";[1479, 1446, 1487, 1467, 1479, 1494, 1487, 1456, 1455];[0.651713194618963, 0.644518061553961, 0.641336784508839, 0.661058224203405, 0.674581303226393, 0.652910813985485, 0.670648890249369, 0.703140838795507, 0.719913199716898];[232, 238, 219, 228, 240, 240, 207, 217, 217];[2324, 2522, 2549, 2535, 2416, 2347, 2495, 2443, 2241];[118, 121, 120, 119, 120, 121, 121, 117, 116];[40, 38, 41, 39, 38, 38, 39, 40, 39];[40, 38, 41, 39, 38, 38, 39, 40, 39];0;0;24.4306999993569;"1";0;0;0.201500002731336;"1";0;0;0.332899999193614;"1";0;0;0.233200000366196;"1";0;0;0;0;0;0.711799999407958;"1";0;0;0.686700001097051;"1";0;0;0;0;0;0;[28.8, 30.4, 28.8, 28.8, 28.8, 30.4, 30.4, 30.4, 28.8];6.71919999876991
HE_8_6_O;1;1286.77375396202;1895.14751812503;0.0235211241677946;0.98986827765863;46.0203000002366;"1";0;0;0;0;0;0;0;0;0;2.9166999993322;"1";0;0;"Good/OthersDefect";[1508, 1470, 1510, 1507, 1459, 1443, 1529, 1483, 1490];[0.656669745994153, 0.639852864143899, 0.606460874552552, 0.660696993864737, 0.64899351485884, 0.649176689280037, 0.64559483196083, 0.666085903146122, 0.669377069900015];[245, 233, 234, 233, 248, 249, 222, 233, 220];[2545, 2499, 2373, 2419, 2649, 2421, 2270, 2232, 2533];[121, 122, 121, 120, 120, 122, 120, 118, 117];[39, 39, 38, 40, 39, 38, 37, 38, 37];[39, 39, 38, 40, 39, 38, 37, 38, 37];0;0;31.7494999981136;"1";0;0;0.306500001897803;"1";0;0;0.316199999360833;"1";0;0;0.437799997598631;"1";0;0;0;0;0;0.720000000001164;"1";0;0;0.544500002433779;"1";0;0;0;0;0;0;[30.4, 27.2, 28.8, 28.8, 30.4, 30.4, 28.8, 28.8, 35.2];13.9796000003116
HE_7_6_O;1;1275.00074283585;1905.62187931272;0.0185924381174284;0.98325836976997;50.4590999989887;"1";0;0;0;0;0;0;0;0;0;10.5018000031123;"1";0;0;"Good/OthersDefect";[1488, 1466, 1499, 1464, 1479, 1479, 1486, 1436, 1472];[0.640435193184879, 0.656966060966274, 0.631567892063247, 0.662835127619901, 0.663222103485117, 0.660876203587916, 0.62355100138993, 0.667874555098996, 0.696798491898297];[247, 265, 246, 234, 229, 233, 225, 244, 227];[2423, 2452, 2403, 2366, 2400, 2478, 2428, 2328, 2334];[120, 121, 121, 120, 120, 120, 122, 117, 117];[39, 39, 38, 37, 39, 38, 38, 38, 39];[39, 39, 38, 37, 39, 38, 38, 38, 39];0;0;35.9955999992962;"1";0;0;0.324699998600408;"1";0;0;0.832599998830119;"1";0;0;0.722600001608953;"1";0;0;0;0;0;0.644000003376277;"1";0;0;0.745699999242788;"1";0;0;0;0;0;0;[30.4, 30.4, 30.4, 30.4, 28.8, 30.4, 27.2, 30.4, 30.4];8.19020000199089
HE_8_5_O;1;1303.08157860971;1909.31160259485;0.0680212898915871;0.986160923218719;23.0100000007951;"1";0;0;0;0;0;0;0;0;0;5.27869999859831;"1";0;0;"Good/OthersDefect";[1500, 1458, 1495, 1472, 1497, 1478, 1491, 1479, 1476];[0.705825370661278, 0.662561638815392, 0.635017727598817, 0.678726441578537, 0.660029169214661, 0.675829685544155, 0.641070201269464, 0.687855130600413, 0.701871543749697];[236, 202, 223, 217, 236, 220, 210, 217, 207];[2668, 2598, 2510, 2744, 2636, 2632, 2597, 2510, 2488];[121, 122, 120, 120, 121, 120, 121, 117, 117];[40, 40, 40, 39, 38, 44, 40, 38, 39];[40, 40, 40, 39, 38, 44, 40, 38, 39];0;0;24.8911999988195;"1";0;0;0.220899997657398;"1";0;0;0.326199999108212;"1";0;0;0.314499997330131;"1";0;0;0;0;0;0.441799998952774;"1";0;0;0.314000000798842;"1";0;0;0;0;0;0;[27.2, 30.4, 28.8, 40, 30.4, 30.4, 28.8, 27.2, 27.2];3.81669999842416
HE_7_5_O;1;1287.12129333848;1915.35745660727;0.0689401614610265;0.987090082929939;42.989800000214;"1";0;0;0;0;0;0;0;0;0;6.09880000047269;"1";0;0;"Good/OthersDefect";[1485, 1506, 1528, 1502, 1488, 1481, 1538, 1502, 1452];[0.674885466861213, 0.665464471983056, 0.622497918288624, 0.653172452988468, 0.650574630469757, 0.678354766670795, 0.716245443400997, 0.683685780179546, 0.698400090538045];[241, 210, 207, 229, 215, 219, 232, 224, 205];[2540, 2511, 2540, 2579, 2597, 2290, 2308, 2203, 2278];[121, 121, 124, 120, 121, 122, 122, 118, 118];[42, 40, 40, 42, 40, 38, 39, 39, 39];[42, 40, 40, 42, 40, 38, 39, 39, 39];0;0;19.4014000007883;"1";0;0;0.385200000891928;"1";0;0;0.730399999156361;"1";0;0;0.6388000001607;"1";0;0;0;0;0;0.308999999106163;"1";0;0;0.347800003510201;"1";0;0;0;0;0;0;[28.8, 30.4, 27.2, 27.2, 30.4, 25.6, 27.2, 27.2, 27.2];3.16720000046189
