;FO;FO;FO;FO;FO;FO;FO;FO;FO;FO;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL;NSOL
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Offset X;9. Offset Y;10. Offset Theta;1. Defect;2. N_Defect;3. Row;4. Column;5. Angle;6. Width;7. Height;8. Offset X;9. Offset Y;10. Offset Theta;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. Inspection Time
HE_14_16_L1;"1";1;6819723;6819723;17.45849088;17.45849088;0.236242580338358;3.08091534579924;-2.30083445348147;13.5357027946682;"1";0;565.051548687731;2334.16681915434;0.233534646578145;1.84170525448933;0.101896072429436;3.73466691064694;-0.90408247790037;13.380549619007;33.9602999993076;"1";0;0;0;0;0;0;[0.617565260460013, 0.734837097359547, 0.631590216302801, 0.698581850585233, 0.733625748915151, 0.665749390161213, 0.703319818495429, 0.792994104559207, 0.61841870488314];[21.6, 23.2, 20, 21.6, 23.2, 22.4, 20.8, 23.2, 21.6];4.82669999837526;"1";16;5173;[391, 288, 329, 302, 385, 289, 358, 272, 344, 267, 365, 290, 331, 275, 321, 366];13242.88;[1000.96, 737.28, 842.24, 773.12, 985.6, 739.84, 916.48, 696.32, 880.64, 683.52, 934.4, 742.4, 847.36, 704, 821.76, 936.96];[0.623404875499442, -45, 6.49712557161015, 24.9242747536942, 2.47923044053265, 30.1636142228947, -0.381772485060403, -90, -4.49790439032332, 84.1784350652508, 4.62918172027788, -60.1062523284786, -8.7316084142969, -85.2964739359939, 27.3404746268442, -0.241002847275224];2.94410000060452;"1";9;11146;[1259, 1259, 1233, 1213, 1245, 1217, 1201, 1254, 1265];0.02853376;[0.00322304, 0.00322304, 0.00315648, 0.00310528, 0.0031872, 0.00311552, 0.00307456, 0.00321024, 0.0032384];[-85.6633079209092, 86.4550738641894, 85.4338748333129, 82.970312714192, -83.9323441643865, -87.0274922039622, 86.0415726109627, 79.1311189688238, 74.4209086879585];1.9453999993857
HE_17_16_L1;"1";1;6817593;6817593;17.45303808;17.45303808;0.243816194479907;3.07728909226467;-2.30599676595537;13.9696389206395;"1";0;568.751232986771;2329.66047764408;0.252279666291946;1.84702023478671;0.10326451738065;3.72745676423052;-0.910001972778834;14.4545601354973;33.9300000014191;"1";0;0;0;0;0;0;[0.682671829756426, 0.776712738228175, 0.727689303073597, 0.721910608480838, 0.734122826701796, 0.692877020964773, 0.721647296655455, 0.7601082407864, 0.754483481277763];[20, 22.4, 22.4, 20.8, 22.4, 21.6, 20.8, 21.6, 21.6];4.80450000031851;"1";16;4963;[352, 290, 291, 330, 348, 293, 290, 280, 316, 290, 345, 289, 304, 272, 310, 363];12705.28;[901.12, 742.4, 744.96, 844.8, 890.88, 750.08, 742.4, 716.8, 808.96, 742.4, 883.2, 739.84, 778.24, 696.32, 793.6, 929.28];[12.8952832767921, 18.434948822922, 41.5568857490983, 9.06736298125165, 4.38343436361769, -3.23010519428213, -54.8618590652303, -61.4933431379153, 9.58846603131254, 6.34019174590997, 13.8759568470863, 0, -2.39190541309229, -90, 20.4178603965408, -4.28836264972104];2.34469999850262;"1";9;11267;[1248, 1288, 1281, 1235, 1239, 1201, 1286, 1268, 1221];0.02884352;[0.00319488, 0.00329728, 0.00327936, 0.0031616, 0.00317184, 0.00307456, 0.00329216, 0.00324608, 0.00312576];[84.4362332788363, 78.6599670751651, 83.9667508781975, -87.3227680648385, -87.8236144518189, -80.2258079787004, -84.3777393126083, 88.7442913346429, 84.5469418612247];3.68380000145407
HE_17_13_L1;"1";1;6817251;6817251;17.45216256;17.45216256;0.214433096650419;3.0965035533531;-2.30845737063224;12.2861114259899;"1";0;571.297759415767;2344.11103306892;0.218742330582845;1.84470370316076;0.103788081512117;3.75057765291027;-0.914076415065227;12.5330123432525;16.9515999987198;"1";0;0;0;0;0;0;[0.657071272707384, 0.770718307173886, 0.82994069710154, 0.784302242502988, 0.628688953105875, 0.759488607950013, 0.766177978357689, 0.775985648954332, 0.70548026067783];[20.8, 20.8, 21.6, 20.8, 21.6, 21.6, 20.8, 21.6, 20];4.21709999864106;"1";16;4562;[326, 270, 259, 304, 313, 262, 314, 261, 285, 270, 320, 246, 289, 230, 286, 327];11678.72;[834.56, 691.2, 663.04, 778.24, 801.28, 670.72, 803.84, 668.16, 729.6, 691.2, 819.2, 629.76, 739.84, 588.8, 732.16, 837.12];[4.72028068347725, 74.8652579024812, 75.4480163229262, -1.95242381721534, 24.2615716958803, 84.9703627657459, 12.5548270001848, -81.5029528270758, 76.8986153527951, -81.5654824843724, 11.5808897775637, -90, -64.3223339720132, 83.1434652753915, 77.1499890803087, -5.59600608817486];2.32580000010785;"1";9;11183;[1312, 1260, 1232, 1230, 1240, 1231, 1244, 1252, 1182];0.02862848;[0.00335872, 0.0032256, 0.00315392, 0.0031488, 0.0031744, 0.00315136, 0.00318464, 0.00320512, 0.00302592];[-87.6647953800098, 85.898751415369, 80.9178282120423, 87.2945544121262, -83.6659053666261, 89.8993058063421, 83.2545257896378, 88.4801614600005, -87.0209987022628];1.60650000179885
HE_12_16_L1;"1";1;6821151;6821151;17.46214656;17.46214656;0.230054589461959;3.08169005752841;-2.28963340480221;13.1811570337851;"1";0;561.40498338981;2335.12427207903;0.210375235807539;1.84597782049926;0.102739996206662;3.73619883532645;-0.898247973423696;12.0536131258415;11.2506000004942;"1";0;0;0;0;0;0;[0.733465876332257, 0.637058503744134, 0.697204266112918, 0.671885490154772, 0.673281015100304, 0.737651169204215, 0.682609797016724, 0.72168428284479, 0.621104104059682];[23.2, 22.4, 22.4, 21.6, 21.6, 22.4, 22.4, 21.6, 20.8];5.29900000037742;"1";16;5110;[379, 289, 326, 280, 383, 279, 348, 272, 353, 271, 351, 274, 339, 258, 361, 347];13081.6;[970.24, 739.84, 834.56, 716.8, 980.48, 714.24, 890.88, 696.32, 903.68, 693.76, 898.56, 701.44, 867.84, 660.48, 924.16, 888.32];[-2.2789069944492, 0, 12.9112426508878, -55.5480031999627, -2.083694114586, -90, 1.4409980775414, 64.7702249933647, 6.69778518675937, -72.6147612390984, 5.38669549118072, -89.6896951337784, -8.91657860645863, -76.0932877110436, 6.8719797325154, -4.96375876659849];2.2568999993382;"1";9;11197;[1332, 1240, 1263, 1217, 1232, 1207, 1218, 1275, 1213];0.02866432;[0.00340992, 0.0031744, 0.00323328, 0.00311552, 0.00315392, 0.00308992, 0.00311808, 0.003264, 0.00310528];[-62.3472726668431, -89.8940272256041, -73.6351817873799, 89.9875220548203, 82.2745860613806, 83.4374888800527, -86.8509962791748, -86.2254001790525, 77.5243871827247];1.65800000104355
HE_18_15_L1;"1";1;6819899;6819899;17.45894144;17.45894144;0.202366019386406;3.08869548290964;-2.34761904526739;11.5947188277037;"1";0;596.721984349257;2339.514941337;0.203755107656828;1.84503996767059;0.10291897282568;3.7432239061392;-0.954755174958811;11.67430772297;33.2043999987945;"1";0;0;0;0;0;0;[0.621122850687991, 0.638060740390232, 0.714642650571933, 0.747531242442308, 0.699108499536984, 0.74022160694607, 0.72371603213116, 0.763503920280197, 0.761607098893862];[20, 20.8, 20, 20, 20, 19.2, 20, 20, 20];15.6863000011072;"1";16;5284;[377, 312, 313, 341, 359, 311, 322, 306, 350, 318, 361, 296, 341, 272, 336, 369];13527.04;[965.12, 798.72, 801.28, 872.96, 919.04, 796.16, 824.32, 783.36, 896, 814.08, 924.16, 757.76, 872.96, 696.32, 860.16, 944.64];[-2.16670410150562, 8.17448631738173, 27.7014105859329, 0.877924684471467, -2.26155545724565, -0.164153078140909, 3.24780603682013, 0, 7.09501737342725, 1.32468599909435E-16, 6.55697660962457, -23.7286614780021, 3.3738434746239, -90, 8.73843559592662, -2.58172738092375];2.55230000038864;"1";9;10908;[1268, 1271, 1234, 1232, 1195, 1167, 1174, 1168, 1199];0.02792448;[0.00324608, 0.00325376, 0.00315904, 0.00315392, 0.0030592, 0.00298752, 0.00300544, 0.00299008, 0.00306944];[-79.894385647953, 85.3204612836131, 85.2811175882392, -87.4505484302132, 82.4101079628147, 74.229861226655, 84.1985236132695, 77.746467399444, 88.111532577439];8.03240000095684
HE_17_15_L1;"1";1;6808232;6808232;17.42907392;17.42907392;0.229674752449545;3.10627594570808;-2.32461136976531;13.1593939760709;"1";0;582.182377617851;2349.70994603861;0.247481660995506;1.84614412937001;0.103527723824526;3.75953591366178;-0.931491804188562;14.1796546819299;32.2336999997788;"1";0;0;0;0;0;0;[0.620790261003221, 0.805071804837523, 0.626846719084538, 0.636691671029505, 0.603448752286857, 0.699111524765465, 0.709104282836565, 0.639449108035211, 0.763758588588508];[20, 23.2, 20.8, 20.8, 20, 20.8, 20.8, 21.6, 20];4.05790000149864;"1";16;5143;[335, 291, 292, 340, 345, 319, 328, 293, 315, 318, 343, 307, 318, 289, 305, 405];13166.08;[857.6, 744.96, 747.52, 870.4, 883.2, 816.64, 839.68, 750.08, 806.4, 814.08, 878.08, 785.92, 814.08, 739.84, 780.8, 1036.8];[1.98799037749607, 39.857269842478, 43.1153811434404, 0, 13.3746250324966, -7.42955647793021, -5.93369242533256, -14.5457527855541, -0.0540908959093272, 5.27901855735229, 3.19612639056964, -5.17976108381867E-17, 2.04603719445155, 0, 26.5149997923097, 0.63627701937636];1.50999999823398;"1";9;11382;[1361, 1265, 1258, 1198, 1261, 1235, 1281, 1293, 1230];0.02913792;[0.00348416, 0.0032384, 0.00322048, 0.00306688, 0.00322816, 0.0031616, 0.00327936, 0.00331008, 0.0031488];[-79.700808198112, 81.3149840861142, 86.618538780249, 76.4769814511126, 83.332042732586, 84.983462641278, 82.186290697553, 86.6873506686482, 83.9291750865322];3.79909999901429
HE_15_16_L1;"1";1;6816488;6816488;17.45020928;17.45020928;0.260585383389647;3.0893797192924;-2.28106086982035;14.9304426710253;"1";0;552.957323669284;2337.78489833381;0.245115595125247;1.8470887793838;0.103467693926362;3.74045583733409;-0.884731717870855;14.0440890935141;17.4398999988625;"1";0;0;0;0;0;0;[0.730158524051873, 0.853430832514125, 0.807729748077391, 0.820212797103746, 0.648881471900903, 0.696121625612195, 0.692235685970259, 0.843431713269009, 0.71884099799144];[22.4, 23.2, 23.2, 24, 21.6, 23.2, 22.4, 23.2, 23.2];6.89100000090548;"1";16;4976;[338, 288, 297, 312, 348, 282, 335, 289, 323, 289, 330, 305, 306, 266, 314, 354];12738.56;[865.28, 737.28, 760.32, 798.72, 890.88, 721.92, 857.6, 739.84, 826.88, 739.84, 844.8, 780.8, 783.36, 680.96, 803.84, 906.24];[-1.71970819566505, 12.5808560537687, 36.5821766772249, -1.91926361953948, -1.75207768000767, 60.2963350408964, 5.24175538625954, 0, -1.71250149160511, 0, 1.21828404647722, 30.3991123266583, -14.9352526336484, 78.6397080750913, 0, 3.36418646874593];6.52210000043851;"1";9;11236;[1312, 1261, 1247, 1226, 1255, 1212, 1241, 1222, 1260];0.02876416;[0.00335872, 0.00322816, 0.00319232, 0.00313856, 0.0032128, 0.00310272, 0.00317696, 0.00312832, 0.0032256];[-86.6207554545371, 88.2858125059477, 89.5274328960323, -87.8070033219648, -84.7592378239632, -89.9368176104503, -88.8887497595963, -79.5797626572128, 83.1245379768155];5.00599999941187
HE_16_15_L1;"1";1;6815669;6815669;17.44811264;17.44811264;0.240432259860588;3.09399504934879;-2.32554754569214;13.7757537488044;"1";0;582.232579259979;2340.76737435942;0.254134049648466;1.84666201158069;0.103877534565303;3.74522779897507;-0.931572126815966;14.5608084754252;12.2477000004437;"1";0;0;0;0;0;0;[0.778821449507608, 0.686562562641486, 0.709266513178988, 0.634744277194106, 0.708201769985396, 0.746549472673719, 0.755519959852435, 0.763143925059122, 0.705915123062393];[20, 21.6, 20, 20, 20.8, 20.8, 20, 20.8, 20];4.81480000235024;"1";16;5547;[386, 340, 321, 347, 390, 324, 368, 319, 355, 319, 371, 329, 347, 285, 350, 396];14200.32;[988.16, 870.4, 821.76, 888.32, 998.4, 829.44, 942.08, 816.64, 908.8, 816.64, 949.76, 842.24, 888.32, 729.6, 896, 1013.76];[-1.04039632036942, 0, 5.38465479945994, 4.92308899002795, 2.10226248575805, -0.561651357037716, -2.93053456185172, 4.35752803944717, -3.02540984684715, -14.6817993209752, -0.649961605770263, -2.75328639012719, -3.24820221967817, -76.2026041504487, 15.5241376957921, 0.712207632467111];5.58330000058049;"1";9;10791;[1244, 1268, 1191, 1198, 1202, 1177, 1131, 1220, 1160];0.02762496;[0.00318464, 0.00324608, 0.00304896, 0.00306688, 0.00307712, 0.00301312, 0.00289536, 0.0031232, 0.0029696];[83.3775681635646, 88.6352118569329, 84.0892265059419, 82.867606843605, -81.0595266619928, -87.5664576612401, 82.5776377299579, 88.9964439241105, -77.9392904576858];3.18400000105612
HE_10_16_L1;"1";1;6824848;6824848;17.47161088;17.47161088;0.228815312667728;3.0871940420065;-2.28787932847735;13.1101517038271;"1";0;560.742231054613;2339.42277393891;0.218067295365775;1.84102186838806;0.101996948299055;3.74307643830226;-0.897187569687381;12.4943356742916;14.9980999995023;"1";0;0;0;0;0;0;[0.754766455038762, 0.846264543090292, 0.786155352160119, 0.82885660349809, 0.767617065888185, 0.760444375803432, 0.776960949741317, 0.814746561058027, 0.772945652491363];[23.2, 24, 23.2, 24, 23.2, 23.2, 24, 23.2, 23.2];3.40359999972861;"1";16;5195;[390, 300, 351, 291, 349, 315, 326, 321, 325, 309, 336, 275, 337, 279, 334, 357];13299.2;[998.4, 768, 898.56, 744.96, 893.44, 806.4, 834.56, 821.76, 832, 791.04, 860.16, 704, 862.72, 714.24, 855.04, 913.92];[-3.15259951283808, -28.3484869611922, 9.30582555166008, -32.7767776994565, -0.86632034580521, -17.1591460767698, -14.8768784255435, -12.7994613875865, -16.7002900502599, -23.926867779108, -0.909737114300353, -76.2965873492005, -10.6774626475224, -77.1119786813134, -4.11914619542393, -2.195927816024];4.15210000210209;"1";9;11495;[1282, 1309, 1320, 1302, 1237, 1242, 1240, 1278, 1285];0.0294272;[0.00328192, 0.00335104, 0.0033792, 0.00333312, 0.00316672, 0.00317952, 0.0031744, 0.00327168, 0.0032896];[-83.8061777193718, 89.9588840461731, 82.0977540572624, 85.6110345878508, -86.4991199612565, 88.7060446890686, 89.2293972350032, 86.9150719167955, 64.5545735953417];2.7674000011757
HE_15_15_L1;"1";1;6824622;6824622;17.47103232;17.47103232;0.214982841253131;3.11010928370831;-2.30389758846717;12.3176094715354;"1";0;570.868805515616;2352.26168015134;0.396627219851946;1.84345569150435;0.101806456360777;3.76361868824214;-0.913390088824986;22.7250657375239;38.6350000007951;"1";0;0;0;0;0;0;[0.719010788388778, 0.690117748352397, 0.609834491567588, 0.803630347967612, 0.637092638542609, 0.637247496040227, 0.765379617778907, 0.741901815321081, 0.611500496255703];[21.6, 21.6, 22.4, 20.8, 22.4, 21.6, 20.8, 20.8, 20.8];4.82669999837526;"1";16;5366;[358, 309, 304, 344, 369, 320, 356, 307, 330, 331, 348, 320, 339, 305, 324, 402];13736.96;[916.48, 791.04, 778.24, 880.64, 944.64, 819.2, 911.36, 785.92, 844.8, 847.36, 890.88, 819.2, 867.84, 780.8, 829.44, 1029.12];[1.54294918337554, -2.84078342023775, 27.4202157205349, -4.13814039199106, -3.85145201118853, -5.84785509946194, -2.77990378280581, 1.1083971703701, 2.16222474048943, -7.79364727666851, -1.43297161616285, 0.919424462448932, -1.8765431927246, 4.38610733920401, -6.1279736820362, 5.47678343740848];2.2796000012022;"1";9;11329;[1303, 1279, 1249, 1218, 1283, 1247, 1250, 1246, 1254];0.02900224;[0.00333568, 0.00327424, 0.00319744, 0.00311808, 0.00328448, 0.00319232, 0.0032, 0.00318976, 0.00321024];[-87.0218627858235, -83.4487178050558, -85.5413646628722, -86.9762561805026, 78.791827487043, -85.6900148664534, -86.8341963618815, -88.4135933266842, 87.2469991528873];1.95180000082473
HE_14_15_L1;"1";1;6828595;6828595;17.4812032;17.4812032;0.23098778687363;3.10245624278494;-2.32514326381928;13.2346253069264;"1";0;582.803091213567;2347.23813352628;0.40696363607384;1.84508468616514;0.102061576128014;3.75558101364205;-0.932484945941708;23.317298762329;21.8495000008261;"1";0;0;0;0;0;0;[0.665840410667201, 0.642182584033364, 0.695541556948902, 0.670418964878725, 0.651493431015225, 0.762430474396425, 0.626813093296284, 0.667117775114403, 0.64644286204477];[21.6, 22.4, 21.6, 21.6, 21.6, 20.8, 20, 20, 21.6];3.25319999683416;"1";16;5551;[395, 321, 320, 332, 401, 306, 376, 318, 350, 333, 368, 321, 355, 308, 356, 391];14210.56;[1011.2, 821.76, 819.2, 849.92, 1026.56, 783.36, 962.56, 814.08, 896, 852.48, 942.08, 821.76, 908.8, 788.48, 911.36, 1000.96];[0.417883397107272, -0.874227538858157, 14.8268476384204, 0.436222211912921, -1.56715902607057, 0, -2.6362708688198, -9.55713936827722, 7.27412796137089, -4.74595210646032, 6.04649015104298, -2.56430174955341, -4.19054549910657, 25.0961911144971, 4.10323527209451, 3.50572002990353];1.49729999975534;"1";9;11122;[1303, 1281, 1275, 1189, 1250, 1205, 1176, 1248, 1195];0.02847232;[0.00333568, 0.00327936, 0.003264, 0.00304384, 0.0032, 0.0030848, 0.00301056, 0.00319488, 0.0030592];[-87.1493940908108, -89.2395296503304, 87.2366457587785, -82.9975872510039, -86.9503692790476, 85.7602730116209, -80.5338059243434, 85.7514323770596, 86.6180199481348];1.65569999808213
HE_13_16_L1;"1";1;6815070;6815070;17.4465792;17.4465792;0.25388020499092;3.09886578914083;-2.27988195713324;14.5462642478959;"1";0;555.284326036056;2344.20899551265;0.274050581176706;1.84809201603936;0.103061407587211;3.75073439282024;-0.88845492165769;15.7019416745326;36.2439999989874;"1";0;0;0;0;0;0;[0.722626662327516, 0.778226169045874, 0.778317922300023, 0.759216493745118, 0.76967757188675, 0.681762756351223, 0.844698012491554, 0.82305886479316, 0.731525292141499];[22.4, 23.2, 24.8, 23.2, 24, 21.6, 24.8, 24, 23.2];4.42520000069635;"1";16;4975;[351, 272, 290, 294, 354, 272, 348, 282, 323, 290, 339, 277, 324, 272, 320, 367];12736;[898.56, 696.32, 742.4, 752.64, 906.24, 696.32, 890.88, 721.92, 826.88, 742.4, 867.84, 709.12, 829.44, 696.32, 819.2, 939.52];[-6.38946575592649, -68.653722631341, 59.1302278614749, -34.1529820748417, 4.22998818206694, -90, -1.4409980775414, 54.8753426839073, 8.16215979125841, 12.5288077091513, -4.25696270819964, -85.6539217791964, -5.08554887733612, -90, 10.2302656303309, 1.1928540940129];2.6968999991368;"1";9;11640;[1325, 1309, 1277, 1261, 1341, 1242, 1298, 1285, 1302];0.0297984;[0.003392, 0.00335104, 0.00326912, 0.00322816, 0.00343296, 0.00317952, 0.00332288, 0.0032896, 0.00333312];[-88.4959381045505, 88.2583422380081, -80.2168183425123, 89.3507277983458, -85.7180744601936, -84.8440355384814, -89.163883759608, 79.7548156639112, -87.9899440563705];9.67669999954524
HE_12_15_L1;"1";1;6815425;6815425;17.447488;17.447488;0.223916930429847;3.09864169961521;-2.31256567635914;12.8294950751547;"1";0;573.696166392918;2345.3980420258;0.258079819294903;1.84629219750521;0.104540474132416;3.75263686724128;-0.917913866228668;14.7868844230969;14.9682000010216;"1";0;0;0;0;0;0;[0.721279270822599, 0.799532931495987, 0.605585775580836, 0.679914386725515, 0.616949759038995, 0.743142454476543, 0.775495318251385, 0.619708271519089, 0.701272544398722];[20, 21.6, 20.8, 20.8, 20.8, 21.6, 20.8, 20.8, 20];3.77129999833414;"1";16;5411;[405, 285, 341, 326, 385, 313, 367, 300, 359, 285, 372, 302, 364, 294, 353, 360];13852.16;[1036.8, 729.6, 872.96, 834.56, 985.6, 801.28, 939.52, 768, 919.04, 729.6, 952.32, 773.12, 931.84, 752.64, 903.68, 921.6];[-3.09598237959667, -55.4573583557085, 1.01792027634456, -7.78832227054888, -2.1492436796631, -16.886336291686, -7.61865380501473, -19.1323842817623, 3.46106183040325, -53.0463955990603, -0.0849283381809985, 4.9477276102747, -7.03782276524252, -29.0340355630237, -7.3452983646019, 13.5099072132003];3.83650000003399;"1";9;11255;[1323, 1286, 1241, 1203, 1265, 1224, 1251, 1254, 1208];0.0288128;[0.00338688, 0.00329216, 0.00317696, 0.00307968, 0.0032384, 0.00313344, 0.00320256, 0.00321024, 0.00309248];[-82.4760351895353, 87.3458440725338, -81.462754056539, 83.0035996005713, -83.8726201233727, 83.4236087662142, -88.3317915203773, -84.4627683184533, -81.8695945979364];1.59790000179783
HE_10_15_L1;"1";1;6828080;6828080;17.4798848;17.4798848;0.235536395193037;3.10464790828461;-2.31016718843364;13.4952413662865;"1";0;573.2457857864;2346.52144914599;0.22829387522765;1.84328294276793;0.102478983522848;3.75443431863358;-0.91719325725824;13.0802755392305;22.9460000009567;"1";0;0;0;0;0;0;[0.756493445566081, 0.690472653734444, 0.680308055841606, 0.617428328335998, 0.658375145327003, 0.653016759355868, 0.615661887511036, 0.665311347989653, 0.671579753633497];[22.4, 21.6, 21.6, 21.6, 20.8, 20, 20.8, 20, 21.6];4.76899999921443;"1";16;5093;[384, 295, 334, 284, 367, 290, 341, 289, 342, 272, 362, 267, 336, 253, 334, 343];13038.08;[983.04, 755.2, 855.04, 727.04, 939.52, 742.4, 872.96, 739.84, 875.52, 696.32, 926.72, 683.52, 860.16, 647.68, 855.04, 878.08];[-1.01253013579101, -26.3187259310307, 13.2325117566439, -52.4840749648785, 10.2615382834314, -6.3401917459099, -3.85101207009866, 0, -2.41331755289093, -69.6854180844544, -2.11579019829626, 83.5926886534686, 6.21826569153292, -82.3630377158775, -7.00568623309452, 5.35616566519214];6.1288999968383;"1";9;11432;[1341, 1280, 1304, 1241, 1242, 1224, 1289, 1240, 1271];0.02926592;[0.00343296, 0.0032768, 0.00333824, 0.00317696, 0.00317952, 0.00313344, 0.00329984, 0.0031744, 0.00325376];[-86.3983107570168, 81.0161694742034, 86.2564312434171, 79.4023661606179, 76.2184840073467, 73.003073388164, 71.0239942018399, 89.9145237500988, 79.1965888603563];4.62130000232719
HE_11_16_L1;"1";1;6814006;6814006;17.44385536;17.44385536;0.224937954429032;3.09782714814164;-2.26914854586274;12.8879954410896;"1";0;549.21337881513;2345.1688907848;0.215953523268191;1.84569202240458;0.103068986866267;3.75227022525568;-0.878741406104208;12.3732254542476;14.1226000014285;"1";0;0;0;0;0;0;[0.845467633321127, 0.778637423264028, 0.797571990916245, 0.788738269715541, 0.783504813212512, 0.849200509907254, 0.811195439388855, 0.818310121908939, 0.767218007579698];[23.2, 24, 24.8, 24, 24.8, 24, 24.8, 24.8, 23.2];8.26299999971525;"1";16;4859;[344, 279, 285, 310, 327, 276, 318, 255, 312, 269, 342, 296, 313, 272, 308, 353];12439.04;[880.64, 714.24, 729.6, 793.6, 837.12, 706.56, 814.08, 652.8, 798.72, 688.64, 875.52, 757.76, 801.28, 696.32, 788.48, 903.68];[-1.37780021492774, -87.2790169578036, 51.0972292434832, -18.7930170723122, 6.97701001032276, 88.2285027788826, -9.03652300725559, -90, -8.98827623754998, -64.6258307626417, 0.807871553189691, -14.8535948033069, -2.23658471743459, -90, 11.1042459454245, -2.8319453059228];2.03099999998813;"1";9;11864;[1409, 1332, 1350, 1279, 1332, 1292, 1246, 1326, 1298];0.03037184;[0.00360704, 0.00340992, 0.003456, 0.00327424, 0.00340992, 0.00330752, 0.00318976, 0.00339456, 0.00332288];[84.309991288172, 88.0484157059172, 79.1472679563435, -88.8363448003269, 85.0124490278385, 88.6617098008331, 87.695872639288, 84.766783574789, -86.3798349099774];4.67239999852609
HE_8_16_L1;"1";1;6820960;6820960;17.4616576;17.4616576;0.232233776202827;3.08332881236659;-2.28486393469541;13.3060152368077;"1";0;556.196160951379;2336.83516774346;0.189224090321632;1.84664328111159;0.103707768241303;3.73893626838954;-0.889913857522206;10.8417417576318;16.9797000016843;"1";0;0;0;0;0;0;[0.779107802943615, 0.815497843380103, 0.644900897734511, 0.82018853462053, 0.629741540992926, 0.735952322357934, 0.808855597277376, 0.738219769274323, 0.696353613269284];[23.2, 23.2, 21.6, 24, 20.8, 23.2, 22.4, 21.6, 21.6];9.92869999754475;"1";16;5065;[375, 286, 338, 293, 354, 301, 330, 289, 341, 259, 359, 269, 317, 270, 319, 365];12966.4;[960, 732.16, 865.28, 750.08, 906.24, 770.56, 844.8, 739.84, 872.96, 663.04, 919.04, 688.64, 811.52, 691.2, 816.64, 934.4];[-1.67655707720511, -47.2905578309285, 6.16394442428613, -28.2927018098633, -9.88611767594311, -16.5589582841339, 2.27566331524321, 0, -4.60325354240624, -74.5389966619672, 2.11163800198573, -68.5420813555306, -17.0174386026665, -70.0785555282482, -4.21327828476517, -0.386295503447672];1.38710000101128;"1";9;11236;[1317, 1237, 1312, 1261, 1190, 1220, 1206, 1258, 1235];0.02876416;[0.00337152, 0.00316672, 0.00335872, 0.00322816, 0.0030464, 0.0031232, 0.00308736, 0.00322048, 0.0031616];[79.7505589691979, 78.10505115878, 67.9494158688849, 78.9409920888246, 88.4524951916777, 79.4683383895723, -87.2786739860134, -89.8417324446355, 69.3249332295321];1.7163000011351
HE_8_15_L1;"1";1;6829692;6829692;17.48401152;17.48401152;0.266005207468881;3.10453590586515;-2.30657678501461;15.2409757164687;"1";0;569.394429483515;2346.16479142817;0.255676590427406;1.8479721047855;0.10531154592652;3.75386366628507;-0.911031087173624;14.6491895517853;27.3970999987796;"1";0;0;0;0;0;0;[0.613175488163283, 0.694261774194582, 0.601752893486878, 0.672513942081823, 0.694146251384944, 0.656711187956067, 0.717502216412931];[21.6, 20.8, 20, 21.6, 21.6, 20.8, 20];3.86789999902248;"1";16;4830;[350, 269, 277, 294, 364, 258, 337, 271, 315, 289, 346, 269, 304, 239, 305, 343];12364.8;[896, 688.64, 709.12, 752.64, 931.84, 660.48, 862.72, 693.76, 806.4, 739.84, 885.76, 688.64, 778.24, 611.84, 780.8, 878.08];[-8.20903416424168, 80.6591683955732, 73.0211373971586, 18.8892981697878, -1.192149622641, -88.8441335138483, -14.4707359946983, 85.3791437569857, -17.0589019854672, 0, 19.6122002927216, 78.7372641594166, -19.4505696294237, -88.5937560648714, 6.86955934217391, -0.374169207632804];2.06149999939953;"1";9;11207;[1297, 1286, 1251, 1244, 1210, 1223, 1243, 1223, 1230];0.02868992;[0.00332032, 0.00329216, 0.00320256, 0.00318464, 0.0030976, 0.00313088, 0.00318208, 0.00313088, 0.0031488];[88.7805332020702, 85.9024754454307, 77.4110452254325, 87.1757076674071, 82.3699587627215, 83.8837271194709, -85.6838104509787, -84.6252170625906, 75.4616784918848];2.71870000142371
