;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield Non Act (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Darkfield All (FM);Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches;Scratches
HE_12_5_C;1;1307.36294648744;1891.74708312366;0.563142322009683;0.996572259004438;25.2386000029219;"FM";"1";0;0;0;0;0;37.0379999985744;"FM";"1";7;0;0;[11.3137084989848, 9.32952303175248, 18.2428068015862, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[51.2, 51.2, 92.16, 61.44, 61.44, 51.2, 51.2];419.84;97.6894999985234;"Scratch_PD";"1";0;0;0;0;0;0;157.03030000077
HE_14_5_C;1;1314.32939026368;1883.09469768832;0.21937645597081;0.994751061295858;70.9284999975353;"FM";"1";0;0;0;0;0;15.505999999732;"FM";"1";5;0;0;[11.3137084989848, 12.1852369693823, 11.3137084989848, 9.32952303175248, 9.32952303175248];[71.68, 112.64, 81.92, 51.2, 51.2];368.64;94.1443000010622;"Scratch_PD";"1";0;0;0;0;0;0;103.346300002158
HE_13_6_C;1;1287.78046642185;1882.50029418118;0.117867876436545;0.994613324202589;22.5605999985419;"FM";"1";0;0;0;0;0;54.2826999990211;"FM";"1";7;0;0;[12.1852369693823, 19.3328735577513, 15.1789327688082, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[71.68, 215.04, 102.4, 51.2, 51.2, 61.44, 71.68];624.64;132.908799998404;"Scratch_PD";"1";0;0;0;0;0;0;59.428200002003
HE_14_6_C;1;1304.25483096407;1872.44562647594;0.174808132065746;0.995221064647296;40.0706000000355;"FM";"1";0;0;0;0;0;47.3603999998886;"FM";"1";5;0;0;[9.32952303175248, 8.15843122174846, 12.1852369693823, 9.32952303175248, 11.3137084989848];[51.2, 51.2, 102.4, 61.44, 81.92];348.16;97.0799000024272;"Scratch_PD";"1";0;0;0;0;0;0;100.334300001123
HE_13_5_C;1;1300.17115631515;1891.71929110474;0.274166021366461;0.996147101806116;65.8875000008265;"FM";"1";1;0;11.6481758228488;74.24;74.24;17.4592000003031;"FM";"1";9;0;0;[11.6481758228488, 11.3137084989848, 19.3328735577513, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[74.24, 92.16, 184.32, 71.68, 71.68, 61.44, 51.2, 71.68, 71.68];750.08;125.605500001257;"Scratch_PD";"1";0;0;0;0;0;0;127.349599999434
HE_15_5_C;1;1308.34568783235;1893.46430245538;0.257590821166274;0.994179746110888;16.3947000000917;"FM";"1";0;0;0;0;0;18.9140999973461;"FM";"1";5;0;0;[12.1852369693823, 11.3137084989848, 12.1852369693823, 9.32952303175248, 9.32952303175248];[92.16, 81.92, 81.92, 61.44, 61.44];378.88;74.8963999976695;"Scratch_PD";"1";0;0;0;0;0;0;88.6238999992202
HE_16_6_C;1;1306.85040091237;1875.50341589297;0.111303622728426;0.993677299472552;15.6320999994932;"FM";"1";0;0;0;0;0;30.4610999992292;"FM";"1";6;0;0;[15.1789327688082, 9.32952303175248, 15.1789327688082, 11.3137084989848, 12.1852369693823, 12.1852369693823];[122.88, 61.44, 133.12, 71.68, 71.68, 71.68];532.48;134.856100001343;"Scratch_PD";"1";0;0;0;0;0;0;141.550699998334
HE_16_5_C;1;1319.67870621772;1886.58190990421;0.172324016804176;0.99442003532431;22.4355999998807;"FM";"1";0;0;0;0;0;16.6648000013083;"FM";"1";3;0;0;[14.4886162210199, 9.32952303175248, 9.32952303175248];[102.4, 51.2, 51.2];204.8;94.8100999994494;"Scratch_PD";"1";0;0;0;0;0;0;131.742600002326
HE_15_6_C;1;1296.70543009565;1886.85405202864;-0.0430534925391032;0.993430547713047;24.1365000001679;"FM";"1";0;0;0;0;0;47.4671000010858;"FM";"1";7;0;0;[9.32952303175248, 12.1852369693823, 12.1852369693823, 12.1852369693823, 18.2428068015862, 24.0532742053967, 16.4730082255792];[61.44, 71.68, 71.68, 102.4, 163.84, 133.12, 143.36];747.52;137.889800000266;"Scratch_PD";"1";0;0;0;0;0;0;122.41240000003
HE_17_5_C;1;1314.54625429402;1893.20193201369;0.214394406833121;0.989877061263201;14.8244000010891;"FM";"1";0;0;0;0;0;17.7628999990702;"FM";"1";5;0;0;[9.32952303175248, 13.7637204272682, 12.1852369693823, 15.8391918985787, 13.7637204272682];[51.2, 122.88, 61.44, 143.36, 81.92];460.8;116.87510000047;"Scratch_PD";"1";0;0;0;0;0;0;172.299300000304
HE_18_6_C;1;1312.1121853681;1871.16387494081;0.308183556063623;0.993086270258118;19.74159999736;"FM";"1";0;0;0;0;0;23.4412999998312;"FM";"1";3;0;0;[30.7766144986741, 16.4730082255792, 30.7766144986741];[460.8, 133.12, 256];849.92;180.175799996505;"Scratch_PD";"1";0;0;0;0;0;0;102.064200000314
HE_17_6_C;1;1296.10449616707;1883.32198528006;0.0872605782650385;0.993486817558733;36.9070999986434;"FM";"1";0;0;0;0;0;22.5209999989602;"FM";"1";4;0;0;[12.1852369693823, 12.1852369693823, 15.1789327688082, 9.32952303175248];[81.92, 92.16, 92.16, 51.2];317.44;85.4024999971443;"Scratch_PD";"1";0;0;0;0;0;0;155.017499997484
HE_18_5_C;1;1323.59702422024;1884.89425077288;0.124783177270843;0.993817190747848;14.0973999987182;"FM";"1";0;0;0;0;0;33.0886000010651;"FM";"1";6;0;0;[12.1852369693823, 20.8614476966485, 11.3137084989848, 12.1852369693823, 12.1852369693823, 13.7637204272682];[81.92, 174.08, 61.44, 81.92, 81.92, 81.92];563.2;129.282300000341;"Scratch_PD";"1";0;0;0;0;0;0;219.647300000361
HE_18_7_C;1;1320.88949296486;1888.84927217652;0.00582184201513485;0.99548041510775;35.0696999994398;"FM";"1";0;0;0;0;0;19.6061999995436;"FM";"1";11;0;0;[9.32952303175248, 9.32952303175248, 12.1852369693823, 12.1852369693823, 11.3137084989848, 12.1852369693823, 9.32952303175248, 19.3328735577513, 11.3137084989848, 9.32952303175248, 13.7637204272682];[61.44, 61.44, 81.92, 102.4, 81.92, 92.16, 71.68, 153.6, 61.44, 61.44, 122.88];952.32;155.897200002073;"Scratch_PD";"1";0;0;0;0;0;0;223.394100001315
HE_17_8_C;1;1288.1542712654;1890.36360554796;0.0471443923782728;0.994598832432587;34.896100001788;"FM";"1";0;0;0;0;0;40.0072999982513;"FM";"1";10;0;0;[11.3137084989848, 15.1789327688082, 9.32952303175248, 9.32952303175248, 12.1852369693823, 19.3328735577513, 9.32952303175248, 9.32952303175248, 9.32952303175248, 11.3137084989848];[71.68, 163.84, 61.44, 61.44, 112.64, 143.36, 51.2, 61.44, 51.2, 92.16];870.4;217.078400000901;"Scratch_PD";"1";0;0;0;0;0;0;200.358499998401
HE_17_7_C;1;1306.78055637071;1897.19173167755;0.184201985143447;0.994055782726946;28.8820000023406;"FM";"1";0;0;0;0;0;20.6011999980547;"FM";"1";7;0;0;[9.32952303175248, 11.3137084989848, 9.32952303175248, 23.6237168963734, 9.32952303175248, 13.7637204272682, 12.1852369693823];[61.44, 92.16, 71.68, 215.04, 61.44, 133.12, 92.16];727.04;128.06140000248;"Scratch_PD";"1";0;0;0;0;0;0;157.997300000716
HE_16_7_C;1;1322.00850070552;1906.55962216359;-0.102407243813474;0.993468800763594;50.7273000002897;"FM";"1";0;0;0;0;0;26.4597999994294;"FM";"1";7;0;0;[12.1852369693823, 17.6725776274996, 9.32952303175248, 15.1789327688082, 9.32952303175248, 11.3137084989848, 12.1852369693823];[71.68, 112.64, 61.44, 92.16, 51.2, 61.44, 81.92];532.48;161.37819999858;"Scratch_PD";"1";0;0;0;0;0;0;129.802200000995
HE_15_8_C;1;1290.7369175758;1906.40624750177;-0.0257906558674825;0.992385573595016;20.3922000000603;"FM";"1";0;0;0;0;0;37.8547000000253;"FM";"1";10;0;0;[12.1852369693823, 29.4156420973604, 14.4886162210199, 9.32952303175248, 9.32952303175248, 12.1852369693823, 11.3137084989848, 12.1852369693823, 11.3137084989848, 12.1852369693823];[71.68, 225.28, 81.92, 51.2, 51.2, 81.92, 61.44, 92.16, 61.44, 71.68];849.92;125.524800001585;"Scratch_PD";"1";0;0;0;0;0;0;132.41150000249
HE_14_8_C;1;1306.12983119308;1891.96821378391;0.421000950081135;0.994141819451556;41.6512999981933;"FM";"1";0;0;0;0;0;43.1042999989586;"FM";"1";10;0;0;[11.3137084989848, 12.1852369693823, 12.1852369693823, 9.32952303175248, 13.7637204272682, 14.4886162210199, 9.32952303175248, 12.1852369693823, 11.3137084989848, 12.1852369693823];[71.68, 61.44, 71.68, 51.2, 102.4, 133.12, 51.2, 81.92, 71.68, 71.68];768;181.854999998905;"Scratch_PD";"1";0;0;0;0;0;0;139.5975000014
HE_10_8_C;1;1295.89042599332;1892.87518367601;0.515813760826019;0.994459920330939;25.9613999987778;"FM";"1";0;0;0;0;0;49.7007999983907;"FM";"1";13;0;0;[9.32952303175248, 8.15843122174846, 13.7637204272682, 9.32952303175248, 9.32952303175248, 12.1852369693823, 9.32952303175248, 9.32952303175248, 13.7637204272682, 11.3137084989848, 9.32952303175248, 9.32952303175248, 9.32952303175248];[51.2, 51.2, 92.16, 71.68, 61.44, 92.16, 61.44, 61.44, 71.68, 71.68, 61.44, 71.68, 51.2];870.4;81.5471000023535;"Scratch_PD";"1";0;0;0;0;0;0;172.598699999071
HE_5_8_C;1;1282.49729423462;1902.24164915522;0.326376778361411;0.994767576691402;50.1930999998876;"FM";"1";1;0;9.32952303175248;61.44;61.44;24.3066000002727;"FM";"1";9;0;0;[9.32952303175248, 11.3137084989848, 15.1789327688082, 9.32952303175248, 9.32952303175248, 9.32952303175248, 11.3137084989848, 9.32952303175248, 11.3137084989848];[61.44, 71.68, 92.16, 51.2, 61.44, 51.2, 81.92, 71.68, 71.68];614.4;169.532300002174;"Scratch_PD";"1";0;0;0;0;0;0;191.751400001522
HE_4_7_C;1;1312.50325729992;1910.09199644437;0.352241829409473;0.992733833022783;25.4294000005757;"FM";"1";0;0;0;0;0;25.5907999999181;"FM";"1";10;0;0;[12.1852369693823, 9.32952303175248, 12.1852369693823, 13.7637204272682, 18.2428068015862, 16.4730082255792, 11.3137084989848, 12.1852369693823, 9.32952303175248, 12.1852369693823];[71.68, 51.2, 92.16, 112.64, 133.12, 163.84, 71.68, 92.16, 61.44, 92.16];942.08;165.370099999564;"Scratch_PD";"1";0;0;0;0;0;0;128.027399998246
HE_1_7_C;1;1298.21810242171;1919.09534609038;0.367989554579072;0.995067595497403;63.0158999993;"FM";"1";0;0;0;0;0;35.296300000482;"FM";"1";5;0;0;[24.4752936652454, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823];[204.8, 61.44, 61.44, 51.2, 102.4];481.28;115.913499997987;"Scratch_PD";"1";0;0;0;0;0;0;144.901700001355
HE_2_7_C;1;1315.78270688181;1906.4995986956;0.258423992760687;0.994351493168892;37.3417000009795;"FM";"1";0;0;0;0;0;23.4909999999218;"FM";"1";9;0;0;[15.1789327688082, 15.1789327688082, 11.3137084989848, 9.32952303175248, 11.3137084989848, 9.32952303175248, 9.32952303175248, 21.3466625026021, 18.2428068015862];[153.6, 122.88, 81.92, 61.44, 61.44, 51.2, 51.2, 92.16, 112.64];788.48;100.820199997543;"Scratch_PD";"1";0;0;0;0;0;0;145.324100001744
HE_4_10_C;1;1292.80273855301;1899.49170901239;0.358807557914118;0.995376687979217;16.8793999982881;"FM";"1";0;0;0;0;0;30.4974999999104;"FM";"1";7;0;0;[9.32952303175248, 18.2428068015862, 9.32952303175248, 14.4886162210199, 13.7637204272682, 9.32952303175248, 13.7637204272682];[51.2, 143.36, 61.44, 102.4, 133.12, 61.44, 112.64];665.6;132.37460000164;"Scratch_PD";"1";0;0;0;0;0;0;184.866100000363
HE_3_10_C;1;1280.02486310589;1909.11525086432;0.282499771548937;0.995478587316939;17.5484000028518;"FM";"1";0;0;0;0;0;18.4703000013542;"FM";"1";8;0;0;[12.1852369693823, 9.32952303175248, 11.3137084989848, 9.32952303175248, 12.1852369693823, 18.2428068015862, 12.1852369693823, 13.7637204272682];[81.92, 71.68, 81.92, 51.2, 102.4, 163.84, 102.4, 133.12];788.48;226.223899997422;"Scratch_PD";"1";0;0;0;0;0;0;174.799799999164
HE_4_9_C;1;1309.69361596329;1910.67872871647;0.302790653097628;0.995958186570135;69.095599999855;"FM";"1";1;0;8.61626369141521;46.08;46.08;22.5174000006518;"FM";"1";12;0;0;[8.61626369141521, 15.1789327688082, 9.32952303175248, 9.32952303175248, 9.32952303175248, 8.15843122174846, 12.1852369693823, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[46.08, 133.12, 51.2, 51.2, 61.44, 51.2, 112.64, 71.68, 71.68, 71.68, 71.68, 61.44];855.04;222.125600001164;"Scratch_PD";"1";0;0;0;0;0;0;77.0290999971621
HE_8_10_C;1;1293.16036014344;1901.11594641517;0.34903381100215;0.996284643064655;44.1607000029762;"FM";"1";0;0;0;0;0;19.6066999997129;"FM";"1";12;0;0;[9.32952303175248, 12.1852369693823, 9.32952303175248, 11.3137084989848, 11.3137084989848, 9.32952303175248, 9.32952303175248, 12.1852369693823, 20.3646752981726, 12.1852369693823, 9.32952303175248, 9.32952303175248];[51.2, 102.4, 61.44, 71.68, 71.68, 51.2, 51.2, 102.4, 122.88, 112.64, 61.44, 61.44];921.6;172.911499998008;"Scratch_PD";"1";0;0;0;0;0;0;171.781700002612
HE_5_10_C;1;1282.6595523871;1907.88452063244;0.194678218478315;0.986745925047217;48.8402000009955;"FM";"1";0;0;0;0;0;40.8972000004724;"FM";"1";10;0;0;[12.1852369693823, 15.1789327688082, 13.7637204272682, 15.1789327688082, 9.32952303175248, 15.1789327688082, 12.1852369693823, 9.32952303175248, 9.32952303175248, 11.3137084989848];[92.16, 122.88, 92.16, 112.64, 51.2, 122.88, 81.92, 61.44, 51.2, 71.68];860.16;182.702300000528;"Scratch_PD";"1";0;0;0;0;0;0;87.1961999982886
HE_8_9_C;1;1307.76481506597;1913.64098253966;0.267090995006423;0.996621413521609;17.0096000001649;"FM";"1";0;0;0;0;0;23.1964999984484;"FM";"1";9;0;0;[20.8614476966485, 15.8391918985787, 9.32952303175248, 11.3137084989848, 9.32952303175248, 11.3137084989848, 11.3137084989848, 9.32952303175248, 11.3137084989848];[163.84, 163.84, 61.44, 81.92, 61.44, 71.68, 81.92, 51.2, 81.92];819.2;136.615300001722;"Scratch_PD";"1";0;0;0;0;0;0;165.499499998987
HE_14_10_C;1;1300.96711128278;1896.6801733418;0.35939498646088;0.994904399889265;30.6152999983169;"FM";"1";0;0;0;0;0;116.928399998869;"FM";"1";7;0;0;[9.32952303175248, 11.3137084989848, 15.1789327688082, 31.4350123270216, 12.1852369693823, 20.3646752981726, 12.1852369693823];[51.2, 81.92, 102.4, 245.76, 61.44, 153.6, 92.16];788.48;162.626600002113;"Scratch_PD";"1";0;0;0;0;0;0;163.063800002419
HE_7_10_C;1;1284.55288013019;1911.5132156675;0.267608426044177;0.992508557805309;23.0565000019851;"FM";"1";0;0;0;0;0;31.236999999237;"FM";"1";8;0;0;[11.3137084989848, 13.7637204272682, 9.32952303175248, 11.3137084989848, 15.1789327688082, 24.4752936652454, 9.32952303175248, 9.32952303175248];[81.92, 92.16, 61.44, 51.2, 153.6, 184.32, 51.2, 61.44];737.28;134.891599998809;"Scratch_PD";"1";0;0;0;0;0;0;222.89069999897
HE_11_10_C;1;1284.24086353021;1909.53767838695;0.105185935081394;0.994782394852621;43.7007000000449;"FM";"1";0;0;0;0;0;18.5309999978926;"FM";"1";11;0;0;[12.1852369693823, 9.32952303175248, 13.7637204272682, 13.7637204272682, 12.1852369693823, 9.32952303175248, 12.1852369693823, 9.32952303175248, 12.1852369693823, 9.32952303175248, 9.32952303175248];[102.4, 51.2, 133.12, 102.4, 81.92, 51.2, 81.92, 51.2, 102.4, 61.44, 51.2];870.4;182.0781000024;"Scratch_PD";"1";0;0;0;0;0;0;124.344700001529
HE_16_10_C;1;1309.58522606583;1895.15373987093;0.234688733990016;0.995314804204611;29.9383000019589;"FM";"1";0;0;0;0;0;97.4535999994259;"FM";"1";7;0;0;[9.32952303175248, 13.7637204272682, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823];[51.2, 112.64, 71.68, 71.68, 61.44, 61.44, 71.68];501.76;187.518399998226;"Scratch_PD";"1";0;0;0;0;0;0;212.204300001758
HE_18_10_C;1;1312.74650220597;1892.398889335;0.0731248374970239;0.99447036484986;24.5240000003832;"FM";"1";0;0;0;0;0;79.3733999998949;"FM";"1";6;0;0;[22.2854212434946, 18.2428068015862, 21.3466625026021, 19.3328735577513, 11.3137084989848, 20.8614476966485];[184.32, 143.36, 143.36, 204.8, 71.68, 174.08];921.6;151.655899997422;"Scratch_PD";"1";0;0;0;0;0;0;309.383100000559
HE_9_10_C;1;1280.75507677506;1912.74053792224;0.0907938193707538;0.995769663003614;42.9373000006308;"FM";"1";0;0;0;0;0;18.9868000015849;"FM";"1";7;0;0;[9.32952303175248, 9.32952303175248, 9.32952303175248, 11.3137084989848, 13.7637204272682, 11.3137084989848, 13.7637204272682];[51.2, 61.44, 51.2, 71.68, 112.64, 71.68, 102.4];522.24;221.715900002891;"Scratch_PD";"1";0;0;0;0;0;0;145.067299999937
HE_16_9_C;1;1322.58881106798;1909.36320081687;0.0657874699779288;0.996286536133709;217.723400000978;"FM";"1";0;0;0;0;0;68.3637000001909;"FM";"1";11;0;0;[9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 9.32952303175248, 9.32952303175248, 11.3137084989848, 11.3137084989848, 9.32952303175248, 12.1852369693823];[61.44, 61.44, 71.68, 61.44, 102.4, 71.68, 51.2, 81.92, 81.92, 61.44, 92.16];798.72;242.1256000016;"Scratch_PD";"1";0;0;0;0;0;0;228.767100001278
HE_18_12_C;1;1297.00083156004;1900.56674601319;0.272275358970317;0.984420714022463;28.333999998722;"FM";"1";0;0;0;0;0;127.569899999799;"FM";"1";5;0;0;[19.3328735577513, 18.2428068015862, 16.4730082255792, 12.1852369693823, 16.4730082255792];[174.08, 122.88, 81.92, 61.44, 112.64];552.96;165.315799997188;"Scratch_PD";"1";0;0;0;0;0;0;281.121499996516
HE_18_11_C;1;1312.19686550204;1907.86185867803;0.428878300307757;0.987040134089568;20.9899999972549;"FM";"1";0;0;0;0;0;114.831300001242;"FM";"1";1;0;0;13.7637204272682;92.16;92.16;236.386599997786;"Scratch_PD";"1";0;0;0;0;0;0;218.308299998171
HE_16_12_C;1;1290.44804414738;1904.54431081475;0.48027798577046;0.995211207632565;184.443999998621;"FM";"1";0;0;0;0;0;111.749399999098;"FM";"1";4;0;0;[9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[61.44, 61.44, 61.44, 71.68];256;166.592800000217;"Scratch_PD";"1";0;0;0;0;0;0;405.814000001556
HE_17_12_C;1;1285.51535575404;1906.0399983543;0.517477711818526;0.989519205933675;25.2085000029183;"FM";"1";0;0;0;0;0;89.0446999983396;"FM";"1";2;0;0;[12.1852369693823, 13.7637204272682];[61.44, 102.4];163.84;181.02799999906;"Scratch_PD";"1";0;0;0;0;0;0;201.819100002467
HE_15_11_C;1;1298.42225343745;1926.27466638866;0.177202554094341;0.995581792219525;194.580699997459;"FM";"1";0;0;0;0;0;139.147099998809;"FM";"1";8;0;0;[9.32952303175248, 9.32952303175248, 13.7637204272682, 12.1852369693823, 9.32952303175248, 12.1852369693823, 11.3137084989848, 12.1852369693823];[51.2, 51.2, 112.64, 71.68, 61.44, 92.16, 81.92, 81.92];604.16;171.444999999949;"Scratch_PD";"1";0;0;0;0;0;0;343.342700001813
HE_16_11_C;1;1306.32977698367;1913.33339078426;0.396991463166043;0.995905245914855;101.58439999941;"FM";"1";0;0;0;0;0;63.3390000002692;"FM";"1";8;0;0;[14.4886162210199, 15.1789327688082, 22.740272645683, 15.1789327688082, 11.3137084989848, 9.32952303175248, 11.3137084989848, 11.3137084989848];[71.68, 112.64, 235.52, 122.88, 71.68, 51.2, 61.44, 92.16];819.2;176.125000001775;"Scratch_PD";"1";0;0;0;0;0;0;481.708100000105
HE_14_12_C;1;1291.31448228595;1912.90362020184;0.149976710410038;0.994855832876283;199.249199999031;"FM";"1";0;0;0;0;0;118.544400000246;"FM";"1";7;0;0;[13.7637204272682, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823, 11.3137084989848, 9.32952303175248];[112.64, 51.2, 51.2, 71.68, 81.92, 71.68, 61.44];501.76;144.85429999695;"Scratch_PD";"1";0;0;0;0;0;0;338.024500000756
HE_15_12_C;1;1277.03508234687;1912.38269753533;0.472385925571444;0.9947579155114;151.231599997118;"FM";"1";0;0;0;0;0;20.1278999993519;"FM";"1";9;0;0;[18.2428068015862, 13.7637204272682, 15.1789327688082, 15.8391918985787, 12.1852369693823, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[184.32, 112.64, 153.6, 153.6, 92.16, 51.2, 71.68, 61.44, 51.2];931.84;232.279200001358;"Scratch_PD";"1";0;0;0;0;0;0;491.384900000412
HE_13_11_C;1;1289.33426666526;1933.25554865032;0.324165858021705;0.995529504346678;64.1660000001139;"FM";"1";0;0;0;0;0;154.975100002048;"FM";"1";9;0;0;[11.3137084989848, 14.4886162210199, 9.32952303175248, 11.3137084989848, 12.1852369693823, 12.1852369693823, 9.32952303175248, 12.1852369693823, 9.32952303175248];[61.44, 112.64, 61.44, 71.68, 102.4, 81.92, 61.44, 92.16, 71.68];716.8;143.637499997567;"Scratch_PD";"1";0;0;0;0;0;0;498.616900000343
HE_13_12_C;1;1279.87914459142;1918.953026846;0.294094280844006;0.994371859980788;65.8232999994652;"FM";"1";0;0;0;0;0;16.0516000032658;"FM";"1";6;0;0;[13.7637204272682, 9.32952303175248, 15.1789327688082, 9.32952303175248, 11.3137084989848, 9.32952303175248];[122.88, 51.2, 143.36, 71.68, 81.92, 51.2];522.24;160.711000000447;"Scratch_PD";"1";0;0;0;0;0;0;526.731199999631
HE_11_11_C;1;1285.67788762681;1930.82527423225;0.28026392133914;0.995880374904175;358.032600001025;"FM";"1";0;0;0;0;0;268.64790000036;"FM";"1";9;0;0;[12.1852369693823, 16.4730082255792, 19.3328735577513, 13.7637204272682, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 12.1852369693823];[102.4, 204.8, 204.8, 112.64, 61.44, 51.2, 61.44, 51.2, 71.68];921.6;281.908799999655;"Scratch_PD";"1";0;0;0;0;0;0;139.092100002017
HE_12_11_C;1;1303.77995856383;1921.54497671588;0.29399392637957;0.996076862416373;34.8463999980595;"FM";"1";0;0;0;0;0;25.9822000007262;"FM";"1";9;0;0;[11.3137084989848, 9.32952303175248, 13.7637204272682, 11.3137084989848, 8.15843122174846, 19.3328735577513, 18.2428068015862, 11.3137084989848, 13.7637204272682];[92.16, 51.2, 112.64, 81.92, 51.2, 194.56, 122.88, 81.92, 112.64];901.12;129.133900001762;"Scratch_PD";"1";0;0;0;0;0;0;87.6003000012133
HE_12_12_C;1;1287.51529064124;1909.26178590982;0.067653563466998;0.994575071152042;17.6778999993985;"FM";"1";0;0;0;0;0;22.4592000013217;"FM";"1";7;0;0;[12.1852369693823, 9.32952303175248, 9.32952303175248, 11.3137084989848, 18.2428068015862, 11.3137084989848, 11.3137084989848];[71.68, 51.2, 51.2, 81.92, 184.32, 71.68, 81.92];593.92;106.202499999199;"Scratch_PD";"1";0;0;0;0;0;0;127.421499997581
HE_9_11_C;1;1288.50236724591;1935.48930309692;0.225689013347677;0.996283076386817;29.0534000014304;"FM";"1";0;0;0;0;0;28.8928999980271;"FM";"1";8;0;0;[9.32952303175248, 9.32952303175248, 12.1852369693823, 11.3137084989848, 9.32952303175248, 27.6202824026113, 9.32952303175248, 15.1789327688082];[61.44, 71.68, 112.64, 92.16, 51.2, 296.96, 61.44, 133.12];880.64;137.832899999921;"Scratch_PD";"1";0;0;0;0;0;0;123.714199999085
HE_10_11_C;1;1297.89453267721;1925.62262681116;0.263556164850346;0.99606276231583;39.0050999994855;"FM";"1";0;0;0;0;0;26.7530000019178;"FM";"1";6;0;0;[12.1852369693823, 9.32952303175248, 15.1789327688082, 15.8391918985787, 9.32952303175248, 11.3137084989848];[92.16, 71.68, 122.88, 153.6, 61.44, 92.16];593.92;195.887900001253;"Scratch_PD";"1";0;0;0;0;0;0;416.040499996598
HE_10_12_C;1;1283.17636211554;1915.52690299774;0.192094938708253;0.995308994440961;66.7119999998249;"FM";"1";0;0;0;0;0;118.467600001168;"FM";"1";10;0;0;[11.3137084989848, 12.1852369693823, 16.4730082255792, 9.32952303175248, 9.32952303175248, 15.1789327688082, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248];[81.92, 71.68, 153.6, 51.2, 61.44, 112.64, 61.44, 51.2, 51.2, 71.68];768;232.289899999159;"Scratch_PD";"1";0;0;0;0;0;0;374.195399999735
HE_9_12_C;1;1267.74587582024;1922.44801483829;0.196036564786504;0.990081839112293;30.8681999995315;"FM";"1";0;0;0;0;0;46.561399998609;"FM";"1";8;0;0;[9.32952303175248, 15.1789327688082, 12.1852369693823, 13.7637204272682, 18.2428068015862, 20.8614476966485, 19.3328735577513, 11.3137084989848];[51.2, 133.12, 102.4, 102.4, 204.8, 163.84, 133.12, 61.44];952.32;110.930200000439;"Scratch_PD";"1";0;0;0;0;0;0;269.855800001096
HE_7_12_C;1;1266.74924168227;1920.42545155257;0.20327803386277;0.993799043396223;369.578800000454;"FM";"1";0;0;0;0;0;18.8251000035962;"FM";"1";5;0;0;[11.3137084989848, 18.2428068015862, 9.32952303175248, 9.32952303175248, 11.3137084989848];[92.16, 194.56, 61.44, 51.2, 81.92];481.28;147.163199999341;"Scratch_PD";"1";0;0;0;0;0;0;632.912299999589
HE_7_11_C;1;1281.12610908404;1932.0645231792;0.392171090731303;0.996383082655484;459.213800000725;"FM";"1";0;0;0;0;0;67.0570000002044;"FM";"1";11;0;0;[11.3137084989848, 11.3137084989848, 9.32952303175248, 11.3137084989848, 11.3137084989848, 12.1852369693823, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 15.1789327688082];[81.92, 81.92, 51.2, 71.68, 71.68, 92.16, 61.44, 71.68, 61.44, 71.68, 143.36];860.16;212.423100001615;"Scratch_PD";"1";0;0;0;0;0;0;265.744000000268
HE_8_12_C;1;1281.98183160143;1911.83950571632;0.155148448744487;0.995857658075522;162.854100002733;"FM";"1";0;0;0;0;0;159.08169999966;"FM";"1";8;0;0;[9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 9.32952303175248, 11.3137084989848, 30.7766144986741, 16.4730082255792];[61.44, 51.2, 61.44, 71.68, 51.2, 92.16, 245.76, 112.64];747.52;286.358999997901;"Scratch_PD";"1";0;0;0;0;0;0;637.192300000606
